"text","score"
"RT @ProWorkingMom: @kdubrn: @NBCNews who spun everything against @realDonaldTrump is now upset they weren't invited to a family dinner?!? W…",-1
"@realDonaldTrump Not presidential Donnie!
@nytimes",0
"@hipsterocracy @realDonaldTrump hahaha!",0
"@eddavid @realDonaldTrump It would be amazing if we knew that he spent an hour a day reading comments. Otherwise just electronic megaphone.",4
"@DeplorableMissy @realDonaldTrump oh yeah!",0
"@realDonaldTrump @nytimes Starting to implode again, huh? Stop bashing and start acting like a leader.",-1
"@realDonaldTrump @nytimes Still not acting presidential, are you? Don't when that will kick in...never??",0
"@SenWarren News flash LIz: so was Clinton's. Where was your outrage with her Wall Street donors &amp; backers? @woodhouseb @realDonaldTrump",-1
"RT @Travelmimi222: @realDonaldTrump We trust your instincts! #PresidentTrump<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",1
"@realDonaldTrump We trust your instincts! #PresidentTrump<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",1
"RT @Travelmimi222: @realDonaldTrump @nytimes We don't believe what that rag is spewing! #WeTrustTrump<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",-1
"@realDonaldTrump The lying scum #MSLM always spreading lies! #WeTrustTrump #ArrestSoros #BlackOutCNN",-3
"Everyone who says Trump 'CAN'T'
Just stop! @realDonaldTrump is the last person you should question, can or can't!

#FoxAndFriends #winner",2
"Wowwww @realDonaldTrump is not taking a salary...that means he does not ""work"" for the people...Think About It.",-1
"@realDonaldTrump @nytimes We don't believe what that rag is spewing! #WeTrustTrump<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",-1
"@realDonaldTrump @nytimes Uhh Don Alaska is a state",0
"@realDonaldTrump I'm on the edge of my chair to see who the next deplorable will be.  Will it be another neo-Nazi like Bannon?  Who knows?",0
"@naebD @realDonaldTrump True.. that's because the media is never supposed to have an agenda!",0
"Sounds like failing @realDonaldTrump is upset @nytimes is making him look foolish. Shame my country elected such a weak person",-4
"RT @Jrue616: @realDonaldTrump make America brown again",0
"RT @Layner311L: @realDonaldTrump: Hoping you #stopcommoncore, &amp; appoint #EVERSforED. Best yet, let's just #StopFedEd!!",2
"@realDonaldTrump @nytimes Just subscribed to the ""failing"" paper. I encourage others to do the same. Free press is critical. #TooBadtrump.",1
"A new scoop suggests @realDonaldTrump is considering @tedcruz for Attorney General. What job would you like to see Cruz get?",2
"@realDonaldTrump is letting  US down with jerks like Cruz. Get BenCarson back in for health!!! Ty https://t.co/umJCrCQLJT",1
"@FrancUnderW @realDonaldTrump @TeeChipOfficial spammer",0
"@NeilTurner_ @realDonaldTrump still being a trump bot",1
"@patrioticpepe @realDonaldTrump fuck you our military is the best already. He will weaken America",-3
"@lmaomaxi @realDonaldTrump fuck you",-3
"@realDonaldTrump Congrats on win! Question If a Veteran needed help from you, who would I contact?You can have someone DM or email me please",2
"@realDonaldTrump @nytimes really? People quiting, you tweeting like it is a game show. You are a disaster to america",0
"@realDonaldTrump @nytimes still just being a punk? Act like a potus you fuck",-2
"@realDonaldTrump I am hoping you boot the msm out of WH.  Instead do something like Roosevelt's fireside chats.  Talk straight to the people",1
"@realDonaldTrump @nytimes Spain is with you, bro. Hoping for the best in our relationship.",1
"@iptuttle @NRO @realDonaldTrump Many think independent thinker @DanaRohrabacher would make an excellent Sec of State. Better than Giuliani.",4
"I proudly voted for @realDonaldTrump. https://t.co/iy7NQ0Cefg",0
"@realDonaldTrump exactly",0
"@TIME Toooooo Late!<ed><U+00A0><U+00BD><ed><U+00B9><U+008F> @realDonaldTrump I , along with many will never call him Mr President, Sir or Commander an Chief. We r dying already.",-1
"@realDonaldTrump @Kyle_Feldscher @nytimes I'm taking my money out of the stock market.. these guys will crash it",-1
"@realDonaldTrump @nytimes so glad you are tweeting! Call the msm out on all their lies!",0
"@realDonaldTrump What are you trying to get for them?",0
"@realDonaldTrump @Kyle_Feldscher @nytimes this guy is a disaster already..",-1
"""@Natalie_Borden: @realDonaldTrump https://t.co/LN9ebFtX5m"" It's amazing how the media only lie about you Donald",2
"@realDonaldTrump Except, you knew you had no chance whatsoever in those states no matter how hard you tried... So y… https://t.co/ZVJZu80VFD",-1
"RT @Jrue616: @realDonaldTrump make America brown again",0
"@realDonaldTrump lie as usual. You were correct about 1thing and that was that the voting system for president was fixed and fraudulent.",-1
"@Heritage that's a joke @realDonaldTrump has hired nothing but lobbyists and insiders.. and a Nazi journalist",-3
"@realDonaldTrump Some advice for you D… Stop worrying about every story that is written about you. Just do the job you promised you'd do.",1
"@realDonaldTrump @nytimes can't wait to see who U have selected #MAGA #MyPresident",0
"I've read @realDonaldTrump won popular vote and @HillaryClinton won popular vote. Which is it? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094> https://t.co/Odnoh1wUdO",6
"@realDonaldTrump  Looks like Greece is REAL happy to see Obama. Suspect the same greeting awaits him in Germany! Needs to be home quelling",2
"@realDonaldTrump Dont make it sound so much like a new reality game. Words and how you use them are important.",3
"@gma @ABC back to your usual smear tactics with claiming @realDonaldTrump is in https://t.co/f9bvSTmTMo don't even report REAL news anymore",0
"@realDonaldTrump  God Bless Our Pres. Elect Donsld Trumo &amp; V Pres. Elect Mike Pence.. In Jesus name",1
"RT @Jrue616: @realDonaldTrump make America brown again",0
"@IamMonicaRae @TannersDad @realDonaldTrump @mike_pence @Reince @IvankaTrump @2ndfor1st @wabenews they do not CARE!!!",-1
"@almaleesurfcity @FoxBusiness @realDonaldTrump 
Dont be silly. Illegals usually wipes must not be trained in military. They turn it on you",-2
"@realDonaldTrump  We the PEOPLE want you to go slowly and get the most perfect qualified people who can best help our country... MSM<ed><U+00A0><U+00BD><ed><U+00B1><U+008E>",5
"RT @Jrue616: @realDonaldTrump make America brown again",0
"@Cait_ing @Maggyw519 @realDonaldTrump the emperor has no clothes.his lies will stack up like pancakes",0
"@realDonaldTrump hail to the master of lies , misinformation , disinformation. The emperor has no clothes",1
"RT @jneal518_neal: @realDonaldTrump most of us dont believe msm,they always make things up! No trust in them anymore",1
"I sure hope not! @realDonaldTrump please DO NOT hire neocon war hawk John Bolton. Listen to @StephenBannon https://t.co/KjPNgytt0v",0
"RT @JimPowersjpp: @davidiansimpso3 @realDonaldTrump @infidel_murdoc @Non_MSM_News @gatewaypundit @DonWulfy718 @DarrahValentine @DanScavino…",0
"@BrentSpiner @realDonaldTrump trump acts like this is https://t.co/9MhjY8EZkN. wtf America",2
"""@realDonaldTrump needs to learn from @billclinton mistakes,"" @JoeNBC #ouch....#Trump can only feel so fortunate #staffing #morningjoe",0
"@TrishIntel @realDonaldTrump The protesters themselves do not know what they want. They are just being stampeded by leftist provocateurs.",0
"@realDonaldTrump keep tweeting daily when you're president!",0
"@adamshapiro @realDonaldTrump Good lord he thinks it's an episode of the apprentice <ed><U+00A0><U+00BD><ed><U+00B8><U+0091> #HelpUsAll",1
"@realDonaldTrump this isn't a game show you fucking idiot",-4
"#Willie #distain is a rather light term 2 use for @potus in regards 2 @realDonaldTrump my #twitter #family has better adjectives #morningjoe",3
"@VoteTrumpPics @wendyvoss @realDonaldTrump @transition2017 flynn is a good man",1
"Anybody else read @realDonaldTrump tweets in his voice? I resized today I was doing it. I guess being in the public eye has its effects.",0
"RT @JimPowersjpp: @davidiansimpso3 @realDonaldTrump @infidel_murdoc @Non_MSM_News @gatewaypundit @DonWulfy718 @DarrahValentine @DanScavino…",0
"@realDonaldTrump your children are on the team and have to have some type of clearance.",0
"@rickygervais @realDonaldTrump It's really driving him nuts that he didn't win the popular vote! <ed><U+00A0><U+00BD><ed><U+00B8><U+0086>",3
"@davidiansimpso3 @realDonaldTrump @infidel_murdoc @Non_MSM_News @gatewaypundit @DonWulfy718 @DarrahValentine… https://t.co/G6aeOjJSmf",0
"@realDonaldTrump most of us dont believe msm,they always make things up! No trust in them anymore",1
"@JoeNBC @realDonaldTrump not sure if you are joking? But absolutely not",-3
"@realDonaldTrump nope not likely asshole. Can't wait til 2020 when you crawl back to your basket with your deplorables",-1
"@realDonaldTrump Good Morning Mr POTUS.  Your kids should have security clearance.  Its YOUR kids.",1
"@realDonaldTrump thought it was rigged? We see right through you",0
"Since #PersonneIsPolicy,a likely @realDonaldTrump Admin. #PersonnelComposition goal may be 50% #Nationalists/30% #PaleoCons ?
#DrainTheSwamp",0
"@realDonaldTrump whole lot of bigots and racists so far. Just what I expected of a loser like yourself",0
"@realDonaldTrump so many false stories! Too bad we couldn't just be decent human beings and report truth and then focus more on good!",1
"@realDonaldTrump still lying? You already conned your way into the Whitehouse",-1
"@PoliticsToday_ @realDonaldTrump So? That just reflects higher crime in cities (world wide phenomenon)",0
"RT @ColemanCBX: #EstadosUnidos<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>@realDonaldTrump y @HillaryClinton analizados desde el objetivo de la #marcapersonal https://t.co/7kiqGrYeT…",0
"@grantgust @realDonaldTrump actually, he does have a point...",0
"President @realDonaldTrump we love you! A week later and I'm still so happy. God bless you and your family! <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB><ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>",3
"@realDonaldTrump take a look at President Obama's tweets. They're not about him. If you're going to be POTUS <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+00B7>stop being a narcissist.",-1
"@realDonaldTrump you have to prove to us that you are anything less than a business mogul trying to make money...",0
"@realDonaldTrump Thanks for informing us",0
"@realDonaldTrump I am so tired of media lies.",-2
"@Lawrence @realDonaldTrump won. No further discussions needed. https://t.co/CKQWOPDe20",1
"RT @Jrue616: @realDonaldTrump make America brown again",0
"@AlBoeNEWS @cahulaan @realDonaldTrump had the chance to surround himself with top mathematicians, scientists, and Generals He already failed",0
"Important that @realDonaldTrump Administration not allow #PredatoryFinanceParasites &amp; #Lobbyists to direct #RegulatoryPolicy.
#DrainTheSwamp",0
"@realDonaldTrump: Wrong! You and your team are truly ignorant on all things science. Starting to think maybe you ca… https://t.co/TNwqlW6T5D",-2
"RT @ColemanCBX: #EstadosUnidos<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>@realDonaldTrump y @HillaryClinton analizados desde el objetivo de la #marcapersonal https://t.co/7kiqGrYeT…",0
"#EstadosUnidos<ed><U+00A0><U+00BC><ed><U+00B7><U+00BA><ed><U+00A0><U+00BC><ed><U+00B7><U+00B8>@realDonaldTrump y @HillaryClinton analizados desde el objetivo de la #marcapersonal… https://t.co/z4yX9tX0Aj",0
"Why doesn't @realDonaldTrump want to live in the White House?",0
"@jimmyfallon I don't remember you ever mocking Obama the way you are to @realDonaldTrump. Try not to be a liberal hack &amp; respect him! #MAGA",-2
"@realDonaldTrump I need job!,  @2darlingk message me; I too need a transition and am perfect fit.",3
"Do you want your tax dollars going to secure two residences for @realDonaldTrump? You know..the guy who doesn't pay taxes. I don't.",2
"We need more people like @realDonaldTrump in the world!",1
"@AnthonyCumia @realDonaldTrump he will reveal his cabinet after a word from your local sponsor",0
"Check out Drudge Report - Article on Soros having a 3 day gathering to take down @realDonaldTrump",-1
"@realDonaldTrump @nytimes As Pres, it'll be vital to only issue statements that are 100% verifiable. Your word will soon be America's word.",0
"@shannonwoodward @realDonaldTrump Assuming he just visited the dressing room before this tweet.... <ed><U+00A0><U+00BD><ed><U+00B9><U+0084>",1
"RT @DavesGrill: Thank you #DirtyHarry @EastwoodUSA #TrumpPresident @realDonaldTrump #MAGA https://t.co/9lqMCrkn4q",1
"RT @aquart: @obbiecole @smerconish @realDonaldTrump @CNN No. He's already setting up a system for endless graft. Meanwhile, no one's doing…",-1
"RT @jpd_1: @realDonaldTrump hopefully with #FNMA and #FMCC. Don't let them be destroyed by the greedy politicians and #TBTF banks.",-1
"@obbiecole @smerconish @realDonaldTrump @CNN No. He's already setting up a system for endless graft. Meanwhile, no one's doing any work.",0
"@soledadobrien @realDonaldTrump I got it. But he is acting like it is some lark. Disrespect for any rules, laws or order. #Not my President.",-1
"@pattonoswalt @realDonaldTrump the finalists still have the swimsuit portion to go through",0
"@realDonaldTrump well gratz mate",1
"Getting heated in America with Trump @realDonaldTrump",1
"@chrisberg630POV @RepKevinCramer Steve Bannon-great job in getting @realDonaldTrump elected-I BELIEVE he knows how to get a job done",0
"RT @PradaMD: @9a1e6c8a99984e2 @seanhannity @realDonaldTrump Imagine what these creeps will say if Obama said Putin is a good leader!",1
"@realDonaldTrump That will shut those freaking liberals up! Want to look even better? Take what Obama spent last inauguration donate to Vets",3
"@realDonaldTrump If you really want to make a statement for the ages, refuse any inaugural celebrations, get sworn in, and go right to work!",1
"@megynkelly @realDonaldTrump Some cities have been managed so badly by these Democrat mayors that only illegal immigrants will live in them.",-2
"@realDonaldTrump can you stfu",0
"RT @blatantone: @VA4Hillary1 @SheWhoVotes @ROBERT3620 @RicanInBoston @LawyerRogelio @bellatrova @Hope012015 @realDonaldTrump @deadmocracy12…",1
"RT @Jrue616: @realDonaldTrump make America brown again",0
"RT @Jrue616: @realDonaldTrump make America brown again",0
"@realDonaldTrump GO TRUMP YOU ARE GOING TO BE A AMAZING PRESIDENT!!!! https://t.co/bXFvXEJR3j",4
"@jimmykimmel @realDonaldTrump @WhiteHouse Kimmel fucking sucks. He sold out long ago.",-2
"@markfollman @realDonaldTrump worse Rose ceremony ever <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9>",-1
"Great win @realDonaldTrump! Time to #MakeAmericaGreatAgain",2
"@elizabethforma @realDonaldTrump  dumb woman",-1
"@vapormendes I'm a woman and I MATTER. I'm proud @realDonaldTrump #IsmyPresident. The rest of you matter also, don't let the media fool you.",0
"RT @Jrue616: @realDonaldTrump make America brown again",0
"RT @Jrue616: @realDonaldTrump make America brown again",0
"RT @Jrue616: @realDonaldTrump make America brown again",0
"@realDonaldTrump I don't care about Hillary and her stupid emails, please work on the other stuff u wanna do as president. Thank You",1
"WE NEED TO TRUST IN @realDonaldTrump 'S CHOICE HE IS WITH BANNON AND KNOWS HIM WE ONLY KNOW WHAT THE MEDIA SAY OR P… https://t.co/eESCqDDQWz",1
